qName	blockSizes	Canada/Qc-L00240866/2020	England/LOND-124C7A4/2020	England/NORT-28118A/2020	England/OXON-B010C/2020	Hangzhou/HZCDC6706/2020	India/CCMB_NIV5/2020	NC_045512v2	NorthernIreland/NIRE-FC0CB/2020	Spain/Teruel2427/2020	USA/AZ-ASU2943/2020	USA/CruiseA-26/2020	USA/DC-CDC-9096/2020	USA/FL-CDC-6318/2020	USA/MD-HP00016/2020	USA/MD-HP00032/2020
r14751s2p4979	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14752s2p19307	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14753s2p10169	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14754s2p6728	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14755s2p19039	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14756s2p7307	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14757s2p16880	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14758s2p3503	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14759s2p2180	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14760s2p26857	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14761s2p8846	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14762s2p19712	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14763s2p24330	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14765s2p2744	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14766s2p28560	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14767s2p20071	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14768s2p30972	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14769s2p29802	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14770s2p13566	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14771s2p18850	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14772s2p28870	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14773s2p902	289	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
r14774s2p25451	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14775s2p28225	290	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
r14776s2p5165	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14777s2p5248	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14779s2p8323	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14780s2p6538	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14781s2p11349	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14782s2p17013	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14783s2p8091	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14784s2p26943	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14785s2p28747	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14787s2p1290	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14788s2p17026	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14789s2p28723	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14790s2p29320	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14791s2p27637	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14792s2p29935	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14793s2p18269	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14794s2p6469	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14795s2p29105	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14796s2p30110	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14797s2p22267	292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14798s2p5758	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14799s2p30809	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14800s2p27970	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14801s2p20492	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14803s2p27281	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14804s2p10137	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14805s2p2370	292	2	2	2	2	2	2	2	0	2	0	2	2	2	2	0
r14806s2p9888	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14807s2p22270	292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14808s2p8495	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14809s2p21561	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14810s2p1316	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14811s2p7014	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14812s2p23874	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14813s2p18846	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14814s2p11587	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14815s2p3812	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14816s2p5454	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14817s2p23605	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14818s2p10174	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14819s2p25048	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14820s2p8158	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14821s2p3411	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14822s2p24891	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14823s2p8129	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14824s2p21776	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14826s2p29531	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14827s2p20695	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14828s2p6826	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14829s2p28196	290	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
r14830s2p22692	291	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14831s2p30468	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14832s2p3396	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14833s2p5208	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14834s2p20154	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14835s2p31298	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14836s2p6078	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14837s2p29535	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14838s2p4760	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14839s2p24588	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14840s2p16210	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14841s2p487	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14842s2p24758	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14843s2p5167	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14844s2p8729	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14845s2p4524	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14846s2p3303	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14847s2p25857	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14848s2p5306	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14849s2p28236	291	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
r14850s2p20596	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14851s2p2057	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14852s2p31333	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14853s2p6390	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14854s2p9485	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14856s2p1642	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14857s2p18713	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14858s2p5360	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14859s2p7399	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14860s2p18407	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14861s2p11049	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14862s2p20706	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14863s2p23691	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14864s2p892	289	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
r14865s2p21799	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14866s2p21749	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14867s2p16901	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14868s2p13379	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14869s2p28456	290	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
r14870s2p7421	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14871s2p26146	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14872s2p21732	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14873s2p4121	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14874s2p20349	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14875s2p14441	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14876s2p19265	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14877s2p27852	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14878s2p24049	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14879s2p18308	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14880s2p6598	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14881s2p13815	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14882s2p12280	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14883s2p25883	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14884s2p17917	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14885s2p13283	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14886s2p28765	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14887s2p5838	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14888s2p13655	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14889s2p27655	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14890s2p25398	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14891s2p2849	290	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0
r14892s2p16005	177	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14893s2p17439	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14894s2p10666	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14895s2p7203	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14896s2p1596	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14897s2p15789	290	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14898s2p21124	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14899s2p10284	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14900s2p18214	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14902s2p7762	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14903s2p28783	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14904s2p21141	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14905s2p16934	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14906s2p18981	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14907s2p17837	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14908s2p28159	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14909s2p24917	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14910s2p9432	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14911s2p23776	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14912s2p15559	289	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14913s2p27174	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14914s2p24561	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14915s2p4618	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14916s2p16144	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14917s2p30626	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14918s2p30832	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14919s2p18788	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14920s2p10244	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14921s2p21113	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14922s2p17516	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14923s2p11705	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14924s2p23732	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14925s2p22322	292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r14926s2p6792	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14927s2p17641	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14928s2p13422	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14929s2p20825	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14930s2p14257	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14931s2p30508	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14932s2p19808	290	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0
r14933s2p29425	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14934s2p7684	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14935s2p7927	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14936s2p8569	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14937s2p20685	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14938s2p7172	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14939s2p27979	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14940s2p23015	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14941s2p1128	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14942s2p29894	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14944s2p14143	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14945s2p15862	243	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r14946s2p30870	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14947s2p5314	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14948s2p11706	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14949s2p29395	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14950s2p21948	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14951s2p7574	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14952s2p1621	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14953s2p25265	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14954s2p15305	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14955s2p9255	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14956s2p28804	290	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14957s2p24618	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14958s2p3814	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14959s2p7521	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14960s2p19018	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14961s2p5859	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14962s2p24733	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14963s2p4439	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14964s2p20647	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14965s2p4968	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14966s2p11550	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14967s2p17247	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14968s2p28931	288	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14969s2p31146	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14970s2p14768	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14972s2p12108	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14973s2p16084	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14974s2p4522	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14975s2p25079	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14976s2p15563	288	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r14977s2p15099	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14978s2p26673	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14979s2p29054	288	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r14980s2p23953	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14981s2p24823	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14982s2p17636	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14983s2p25255	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14984s2p8963	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14985s2p30590	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14986s2p10522	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14988s2p26534	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14989s2p23490	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14990s2p1386	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14991s2p27366	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14992s2p19904	289	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0
r14993s2p13613	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14994s2p6013	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14995s2p7809	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14996s2p27118	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14997s2p17062	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14998s2p2647	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r14999s2p21527	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15000s2p4513	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15001s2p23378	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15002s2p5718	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15003s2p19036	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15004s2p11265	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15007s2p16849	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15008s2p14172	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15009s2p22644	289	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r15010s2p29381	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15011s2p1872	288	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r15012s2p14158	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15013s2p30319	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15015s2p28646	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15016s2p22730	289	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r15017s2p14051	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15018s2p11713	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15019s2p20159	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15020s2p5551	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15021s2p7867	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15022s2p11391	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15023s2p7847	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15024s2p29238	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15025s2p6629	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15026s2p14612	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15027s2p31406	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15028s2p1465	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15029s2p27660	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15030s2p13507	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15031s2p20680	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15032s2p21520	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15033s2p17964	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15034s2p9590	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15035s2p23198	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15036s2p4721	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15037s2p9992	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15038s2p6317	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15039s2p11743	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15040s2p16898	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15042s2p2626	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15043s2p19481	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15044s2p15567	288	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0
r15045s2p6218	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15047s2p12346	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15048s2p30909	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15049s2p27508	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15050s2p14149	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15051s2p15350	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15052s2p17602	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15053s2p14096	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15054s2p10735	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15055s2p22127	292	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
r15056s2p27500	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15057s2p27478	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15058s2p12494	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15059s2p11211	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15060s2p20292	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15061s2p13125	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15062s2p4095	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15063s2p26607	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15064s2p14639	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15065s2p3915	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15066s2p17995	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15067s2p8064	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15068s2p27744	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15069s2p12088	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15070s2p8538	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15071s2p25271	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15072s2p14274	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15073s2p26500	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15074s2p7370	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15075s2p17993	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15076s2p15943	176	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0
r15077s2p30207	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15078s2p17773	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15079s2p27425	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15080s2p2740	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15081s2p21930	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15083s2p31369	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15084s2p30870	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15085s2p27476	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15086s2p19743	290	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0
r15087s2p8679	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15088s2p10109	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15089s2p9464	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15090s2p21900	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15091s2p22989	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15092s2p4262	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15093s2p27879	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15094s2p12067	289	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0
r15095s2p1915	290	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
r15096s2p28897	289	1	0	1	1	1	1	1	0	0	0	1	1	1	1	0
r15097s2p12419	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15098s2p24951	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15099s2p15033	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15100s2p4601	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r15101s2p20161	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
